747	The Stupids	1996	2.3	2070
748	The Arrival	1996	2.9	2211
750	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	1964	4.2	33662
751	Careful	1992	4	200
753	A Month by the Lake	1995	3.1	914
754	Gold Diggers: The Secret of Bear Mountain	1995	0	0
755	Kim	1950	0	0
756	Carmen Miranda: Bananas Is My Business	1995	0	0
757	Dung che sai duk	1994	3.6	2166
759	Maya Lin: A Strong Clear Vision	1994	3.8	180
760	Stalingrad	1993	4	2247
761	Star Wars: Episode I - The Phantom Menace	1999	0	0
762	Striptease	1996	2.4	5832
763	The Last of the High Kings	1996	0	0
764	This Is Spinal Tap	1984	3.9	23608
765	Jack	1996	3	11920
766	I Shot Andy Warhol	1996	3.4	1521
767	The Grass Harp	1995	3.4	297
769	Marlene Dietrich: Shadow and Light	1996	\N	\N
771	La môme	2007	3.8	33
774	Wend Kuuni	1982	0	0
775	Histoires extraordinaires	1968	3.5	736
778	Trainspotting	1996	4	88351
779	'Til There Was You	1997	2.7	1660
780	Independence Day	1996	3.5	94416
781	Stealing Beauty	1996	3.5	5036
782	The Fan	1996	2.8	5593
783	The Hunchback of Notre Dame	1939	0	0
784	The Cable Guy	1996	2.8	27061
785	Kingpin	1996	3.1	13950
786	Eraser	1996	2.8	10891
787	The Gate of Heavenly Peace	1995	0	0
788	The Nutty Professor	1996	2.9	25286
789	Yo, la peor de todas	1990	\N	\N
791	The Last Klezmer: Leopold Kozlowski, His Life and Music	1994	0	0
792	Hol volt, hol nem volt	1987	0	0
793	En compagnie d'Antonin Artaud	1993	0	0
795	Somebody to Love	1994	\N	\N
796	A Very Natural Thing	1974	0	0
798	Daylight	1996	2.8	7912
799	The Frighteners	1996	3.3	9928
800	Lone Star State of Mind	2002	0	0
801	Harriet the Spy	1996	2.6	3584
802	Phenomenon	1996	3	9166
803	Walking and Talking	1996	3.6	674
804	She's the One	1996	2.9	3031
805	A Time to Kill	1996	3.6	17074
806	American Buffalo	1996	3	598
807	Les rendez-vous de Paris	1995	3.6	158
808	Mystery, Alaska	1999	3.2	4196
809	Fled	1996	2.6	1281
810	Kazaam	1996	1.8	3161
813	Larger Than Life	1996	2.6	1363
814	A Boy Called Hate	1995	0	0
815	Power 98	1996	\N	\N
818	A Very Brady Sequel	1996	2.3	4591
820	La mort en ce jardin	1956	3.4	201
821	The Crude Oasis	1995	3.1	38
823	La collectionneuse	1967	3.9	566
824	Jeder für sich und Gott gegen alle	1974	0	0
827	O Convento	1995	0	0
828	The Adventures of Pinocchio	1996	2.6	1746
829	Joe's Apartment	1996	2.5	3311
830	The First Wives Club	1996	3.2	9522
831	Stonewall	1995	3.4	282
832	Ransom	1996	3.1	10364
833	High School Musical 3: Senior Year	2008	3.6	80210
834	Phat Beach	1996	3	375
835	Foxfire	1996	3.5	3071
836	Chain Reaction	1996	2.7	6845
837	Matilda	1996	3.1	24214
838	Emma	1996	0	0
839	The Crow: City of Angels	1996	3	12460
840	House Arrest	1996	2.8	2789
841	Les yeux sans visage	1960	4	785
842	Bordello of Blood	1996	2.6	3764
844	Xinghua san yue tian	1994	0	0
845	Tian guo ni zi	1994	0	0
846	Flirt	1995	3.7	271
847	The Big Squeeze	1996	3.8	49
848	The Spitfire Grill	1996	3.6	777
849	Escape from L.A.	1996	2.8	10054
850	Xich lo	1995	0	0
851	Basquiat	1996	0	0
852	Tin Cup	1996	2.9	6148
853	Evil Angels	1988	3.3	1554
858	The Godfather	1972	4.4	172072
860	Der bewegte Mann	1994	3.5	359
861	Ging chat goo si 3: Chiu kup ging chat	1992	3.4	4064
862	Manny & Lo	1996	3.4	477
864	The Time Traveler's Wife	2009	2.9	189828
865	Small Faces	1996	4.1	183
866	Bound	1996	3.5	5521
867	Carpool	1996	2.6	1096
868	Death in Brunswick	1991	0	0
869	Kansas City	1996	3	608
870	Gone Fishin'	1997	2.6	2183
872	Ai qing wan sui	1994	0	0
875	Nothing to Lose	1997	3.1	5245
876	Chao ji ji hua	1993	3.1	871
877	Girls Town	1996	3.8	173
879	The Relic	1997	2.7	3098
880	The Island of Dr. Moreau	1996	2.4	5032
881	First Kid	1996	2.5	2541
882	The Trigger Effect	1996	3	521
884	Sweet Nothing in My Ear	2008	0	0
885	Bill & Ted's Bogus Journey	1991	3	17201
886	Bulletproof Monk	2003	2.9	13789
887	Talk of Angels	1998	0	0
888	The Land Before Time III: The Time of the Great Giving	1995	0	0
889	Miami Vice	2006	2.8	55637
891	Halloween: The Curse of Michael Myers	1995	3.1	12571
892	Twelfth Night	1996	3.7	1937
893	Mother Night	1996	3.6	706
896	Les roseaux sauvages	1994	4	604
897	For Whom the Bell Tolls	1943	0	0
898	The Philadelphia Story	1940	4.1	11465
899	Singin' in the Rain	1952	3.9	28033
900	An American in Paris	1951	3.7	6926
901	Funny Face	1957	3.7	8892
902	Breakfast at Tiffany's	1961	3.9	56438
903	Vertigo	1958	4.1	28291
904	Rear Window	1954	4.2	33508
905	It Happened One Night	1934	4.1	7375
906	Gaslight	1944	4	2391
907	The Gay Divorcee	1934	0	0
908	North by Northwest	1959	4.2	23243
909	The Apartment	1960	4.1	9116
910	Some Like It Hot	1959	4.1	23119
911	Charade	1963	4.1	9173
912	Casablanca	1942	4	66776
913	The Maltese Falcon	1941	4	14452
914	My Fair Lady	1964	3.7	27491
915	Sabrina	1954	3.8	12812
916	Roman Holiday	1953	4.1	17541
917	A Little Princess	1995	3.4	13643
918	Meet Me in St. Louis	1944	3.8	7067
919	The Wizard of Oz	1939	3.6	69148
920	Gone with the Wind	1939	3.9	62786
921	My Favorite Year	1982	0	0
922	Sunset Blvd.	1950	4.3	12588
923	Citizen Kane	1941	4.1	33926
924	2001: A Space Odyssey	1968	3.7	46687
925	Golden Earrings	1947	0	0
926	All About Eve	1950	4.2	10267
927	The Women	2008	3	20081
928	Rebecca	1940	0	0
929	Foreign Correspondent	1940	3.7	1921
930	Notorious	2009	3.6	66668
931	Spellbound	1945	3.8	4332
932	An Affair to Remember	1957	4	7962
933	To Catch a Thief	1955	0	0
934	Father of the Bride	1991	3.2	22336
935	The Band Wagon	1953	3.8	1257
936	Ninotchka	1939	4.1	1769
937	Love in the Afternoon	1957	3.8	2060
938	Gigi	1958	3.7	5450
939	The Reluctant Debutante	1958	0	0
940	The Adventures of Robin Hood	1938	3.7	6404
941	The Mask of Zorro	1998	3.3	31107
942	Laura	1944	0	0
943	The Ghost and Mrs. Muir	1947	0	0
944	Lost Horizon	1937	0	0
945	Top Hat	1935	4	2908
946	To Be or Not to Be	1942	4.2	1733
947	My Man Godfrey	1936	4.1	1789
948	Giant	1956	3.9	5890
949	East of Eden	1955	4	5957
950	The Thin Man	1934	4.2	3591
951	His Girl Friday	1940	0	0
952	Around the World in 80 Days	2004	2.7	14038
953	It's a Wonderful Life	1946	4	35280
954	Mr. Smith Goes to Washington	1939	3.6	869
955	Bringing Up Baby	1938	4	8722
956	Penny Serenade	1941	3.7	1083
957	The Scarlet Letter	1995	2.9	3493
958	Lady of Burlesque	1943	3.2	263
959	Of Human Bondage	1934	0	0
960	Angel on My Shoulder	1946	0	0
961	Little Lord Fauntleroy	1936	0	0
963	The Inspector General	1949	0	0
964	Angel and the Badman	1947	0	0
965	The 39 Steps	1935	3.8	5603
966	A Walk in the Sun	1945	0	0
967	Outlaw	2007	0	0
968	Night of the Living Dead	1968	3.7	26113
969	The African Queen	1951	3.8	6609
970	Beat the Devil	1953	3.3	793
971	Cat on a Hot Tin Roof	1958	3.9	6600
972	The Last Time I Saw Paris	1954	3.1	883
973	Meet John Doe	1941	0	0
974	La battaglia di Algeri	1966	4.4	4132
976	A Farewell to Arms	1932	0	0
980	Huang jia shi jie	1985	0	0
981	On Dangerous Ground	1952	3.8	411
982	Picnic	1955	3.5	632
983	Madagascar Skin	1995	3.5	295
984	The Pompatus of Love	1995	2.9	52
985	"Small Wonder"	1985	\N	\N
986	Fly Away Home	1996	3	5636
987	Bliss	1997	3.4	337
988	Grace of My Heart	1996	3.6	611
989	Schlafes Bruder	1995	4.1	119
990	Maximum Risk	1996	2.8	2236
991	Michael Collins	1996	3.6	4673
992	The Rich Man's Wife	1996	3	769
993	Infinity	1996	3.1	399
994	Big Night	1996	3.9	1944
996	Last Man Standing	1996	3.1	8711
997	Caught	1996	3.2	209
998	Set It Off	1996	3.6	10301
999	2 Days in the Valley	1996	3	3984
1000	Curdled	1996	3.4	441
1001	The Associate	1996	2.9	1259
1002	Ed's Next Move	1996	3.2	43
1003	Extreme Measures	1996	2.9	2772
1004	The Glimmer Man	1996	2.7	2801
1005	D3: The Mighty Ducks	1996	2.8	9838
1006	The Chamber	1996	3	1633
1007	The Apple Dumpling Gang	1975	3.2	2133
1008	Davy Crockett, King of the Wild Frontier	1955	0	0
1009	Escape to Witch Mountain	1975	3.1	3761
1010	The Love Bug	1968	3.1	3795
1011	Herbie Rides Again	1974	0	0
1012	Old Yeller	1957	3.3	6399
1013	The Parent Trap	1998	3.1	41455
1014	Pollyanna	1960	3.3	3331
1015	Homeward Bound: The Incredible Journey	1993	3.2	15019
1016	The Shaggy Dog	2006	2.9	41890
1017	Swiss Family Robinson	1960	3.3	3986
1018	That Darn Cat	1997	2.5	2029
1019	20000 Leagues Under the Sea	1954	3.2	7628
1020	Cool Runnings	1993	3.4	35317
1021	Angels in the Outfield	1951	0	0
1022	Cinderella	1950	3.5	63946
1023	Winnie the Pooh and the Blustery Day	1968	\N	\N
1024	The Three Caballeros	1944	3.3	2192
1025	The Sword in the Stone	1963	3.3	11900
1026	So Dear to My Heart	1948	0	0
1027	Robin Hood: Prince of Thieves	1991	3.4	30722
1028	Mary Poppins	1964	3.5	44140
1029	Dumbo	1941	3.3	32327
1030	Pete's Dragon	1977	3.1	7622
1031	Bedknobs and Broomsticks	1971	3.3	15857
1032	Alice in Wonderland	1951	3.3	37778
1033	The Fox and the Hound	1981	3.4	24666
1034	Freeway	1996	3.4	4677
1035	The Sound of Music	1965	3.6	72590
1036	Die Hard	1988	3.9	99625
1037	The Lawnmower Man	1992	0	0
1038	Unhook the Stars	1996	3.2	257
1039	Synthetic Pleasures	1995	0	0
1040	Secret Agent	1936	0	0
1041	Secrets & Lies	1996	4.1	3358
1042	That Thing You Do!	1996	3.2	14364
1043	To Gillian on Her 37th Birthday	1996	2.9	1032
1044	Surviving Picasso	1996	3.4	1054
1045	Love Is All There Is	1996	0	0
1046	Beautiful Thing	1996	4.3	3357
1047	The Long Kiss Goodnight	1996	3.3	10833
1049	The Ghost and the Darkness	1996	3.3	7987
1050	Looking for Richard	1996	3.6	1885
1051	Trees Lounge	1996	3.6	1441
1053	Normal Life	1996	3	289
1054	Get on the Bus	1996	3.5	1014
1055	Shadow Conspiracy	1997	2.6	692
1056	Jude	1996	3.6	1931
1057	Everyone Says I Love You	1996	3.4	6964
1058	Azúcar amarga	1996	0	0
1059	Romeo + Juliet	1996	0	0
1060	Swingers	1996	3.8	14060
1061	Sleepers	1996	3.6	20694
1062	The Sunchaser	1996	3.3	191
1063	Indiana Jones and the Last Crusade	1989	3.9	103952
1064	Aladdin and the King of Thieves	1995	0	0
1066	Shall We Dance	2004	3	26935
1067	A Damsel in Distress	1937	3.5	179
1068	Crossfire	1947	3.5	577
1069	Murder, My Sweet	1944	0	0
1070	Macao	1952	3.4	169
1071	For the Moment	1993	0	0
1073	Willy Wonka & the Chocolate Factory	1971	0	0
1076	The Innocents	1961	4	2095
1077	Sleeper	1973	3.7	6718
1078	Bananas	1971	3.6	4533
1079	A Fish Called Wanda	1988	3.4	15157
1080	Life of Brian	1979	3.9	40453
1081	Victor Victoria	1982	3.7	3624
1082	The Manchurian Candidate	1962	3.9	6006
1083	The Great Race	1965	3.8	2175
1084	Bonnie and Clyde	1967	3.7	12684
1085	The Old Man and the Sea	1958	0	0
1086	Dial M for Murder	1954	3.9	9307
1087	M. Butterfly	1993	0	0
1088	Dirty Dancing	1987	3.7	185439
1089	Reservoir Dogs	1992	4.1	125757
1090	Platoon	1986	3.9	49655
1091	Weekend at Bernie's	1989	3	6596
1092	Basic Instinct	1992	3.1	14326
1093	The Doors	1991	3.6	14440
1094	The Crying Game	1992	3.5	5761
1095	Glengarry Glen Ross	1992	3.9	9083
1096	Sophie's Choice	1982	3.9	5468
1097	E.T.: The Extra-Terrestrial	1982	3.5	154405
1098	The Search for One-eye Jimmy	1994	0	0
1099	A Christmas Carol	1984	0	0
1100	Days of Thunder	1990	3	14585
1101	Top Gun	1986	0	0
1102	American Strays	1996	0	0
1103	Rebel Without a Cause	1955	3.9	14558
1104	A Streetcar Named Desire	1951	3.9	13151
1105	Children of the Corn: The Gathering	1996	0	0
1107	Loser	2000	2.6	5745
1111	Microcosmos: Le peuple de l'herbe	1996	4	1418
1112	Palookaville	1995	3.3	334
1113	The Associate	1996	2.9	1259
1114	The Funeral	1996	3.4	1110
1115	Sleepover	2004	3.3	29842
1116	La fille seule	1995	0	0
1117	Le huitième jour	1996	4	1377
1119	Punch-Drunk Love	2002	3.2	24379
1120	The People vs. Larry Flynt	1996	3.3	7206
1121	Glory Daze	1995	0	0
1123	A Perfect Candidate	1996	3.2	252
1124	On Golden Pond	1981	3.7	4024
1125	The Return of the Pink Panther	1975	0	0
1126	Drop Dead Fred	1991	3.1	20039
1127	The Abyss	1989	3.5	17381
1128	The Fog	2005	2.5	14642
1129	Escape from New York	1981	3.4	15629
1130	The Howling	1981	3.2	4849
1131	Jean de Florette	1986	4.2	3691
1132	Manon des sources	1986	4.2	2871
1133	Kinsey	2004	3.4	6162
1135	Private Benjamin	1980	3	3377
1136	Monty Python and the Holy Grail	1975	4.1	94032
1137	Hustler White	1996	0	0
1138	Dadetown	1995	0	0
1139	Everything Relative	1996	3.2	49
1140	Entertaining Angels: The Dorothy Day Story	1996	3.7	176
1142	Get Over It	2001	2.9	9761
1143	Trois vies & une seule mort	1996	4	162
1144	The Line King: The Al Hirschfeld Story	1996	0	0
1146	Curtis's Charm	1995	\N	\N
1147	When We Were Kings	1996	4.1	2489
1148	Wallace & Gromit in The Wrong Trousers	1993	0	0
1149	JLG/JLG - autoportrait de décembre	1994	\N	\N
1150	Le retour de Martin Guerre	1982	0	0
1151	Faust: Love of the Damned	2000	0	0
1152	He Walked by Night	1948	0	0
1153	Raw Deal	1986	2.7	3041
1154	T-Men	1947	0	0
1156	I bambini ci guardano	1944	0	0
1157	La symphonie pastorale	1946	0	0
1161	Die Blechtrommel	1979	4	2140
1162	The Ruling Class	1972	3.9	956
1163	Mina Tannenbaum	1994	0	0
1164	2 ou 3 choses que je sais d'elle	1967	3.8	1050
1167	Dear God	1996	2.6	883
1168	Bad Moon	1996	2.8	1122
1169	Hollywoodism: Jews, Movies and the American Dream	1998	\N	\N
1170	Best of the Best 3: No Turning Back	1995	0	0
1171	Bob Roberts	1992	3.5	1689
1172	Nuovo Cinema Paradiso	1988	4.4	21396
1173	The Cook the Thief His Wife & Her Lover	1989	3.9	5208
1174	Grosse fatigue	1994	3.3	124
1175	Delicatessen	1991	4.1	14805
1176	La double vie de Véronique	1991	4.3	5676
1177	Enchanted April	1992	3.9	2525
1178	Paths of Glory	1957	0	0
1179	The Grifters	1990	3.4	2730
1180	Hear My Song	1991	3.7	154
1183	The English Patient	1996	3.6	22977
1184	Mediterraneo	1991	4.1	1443
1185	My Left Foot: The Story of Christy Brown	1989	3.9	5875
1186	Sex, Lies, and Videotape	1989	3.3	5946
1187	Passion Fish	1992	3.6	614
1188	Strictly Ballroom	1992	0	0
1189	The Thin Blue Line	1988	4	1805
1190	Átame!	1990	3.7	4683
1191	Madonna: Truth or Dare	1991	3.2	2102
1192	Paris Is Burning	1990	4	878
1193	One Flew Over the Cuckoo's Nest	1975	4.2	61369
1194	Up in Smoke	1978	3.6	11888
1196	Star Wars: Episode V - The Empire Strikes Back	1980	4.1	146071
1197	The Princess Bride	1987	4	116640
1198	Raiders of the Lost Ark	1981	0	0
1199	Brazil	1985	4.1	35162
1200	Aliens	1986	3.8	72406
1201	Il buono, il brutto, il cattivo.	1966	4	40790
1202	Withnail & I	1987	4.4	11574
1203	12 Angry Men	1957	4.1	22784
1204	Lawrence of Arabia	1962	4.1	22451
1206	A Clockwork Orange	1971	0	0
1207	To Kill a Mockingbird	1962	3.8	19861
1208	Apocalypse Now	1979	4.1	67647
1209	C'era una volta il West	1968	4.3	18310
1210	Star Wars: Episode VI - Return of the Jedi	1983	4	137818
1211	Der Himmel über Berlin	1987	4.4	9110
1212	The Third Man	1949	4.3	13251
1213	Goodfellas	1990	4.3	124589
1214	Alien	1979	0	0
1215	Army of Darkness	1992	3.8	33240
1216	Le grand bleu	1988	4.1	10653
1217	Ran	1985	4.3	9990
1218	Dip huet seung hung	1989	4	6079
1219	Psycho	1960	3.9	32475
1220	The Blues Brothers	1980	3.7	29786
1221	The Godfather: Part II	1974	4.3	106035
1222	Full Metal Jacket	1987	4	77926
1223	A Grand Day Out with Wallace and Gromit	1989	0	0
1224	Henry V	1989	4	3619
1225	Amadeus	1984	3.9	24420
1226	The Quiet Man	1952	4.1	6203
1227	Once Upon a Time in America	1984	4.2	25390
1228	Raging Bull	1980	4.1	33528
1230	Annie Hall	1977	3.9	27350
1231	The Right Stuff	1983	3.9	5615
1232	Stalker	1979	4.5	6877
1233	Das Boot	1981	4.1	11718
1234	The Sting	1973	4.1	16187
1235	Harold and Maude	1971	4.2	15115
1236	Trust the Man	2005	2.9	11451
1237	Det sjunde inseglet	1957	4.3	12987
1238	Local Hero	1983	4.1	2127
1240	Terminator Salvation	2009	3.4	267474
1241	Braindead	1992	3.8	16839
1242	Glory	1989	4	13978
1243	Rosencrantz & Guildenstern Are Dead	1990	4	4144
1244	Manhattan	1979	4.1	14496
1245	Miller's Crossing	1990	4	14665
1246	Dead Poets Society	1989	3.8	56733
1247	The Graduate	1967	3.7	22493
1248	Touch of Evil	1958	0	0
1249	La Femme Nikita	1997	\N	\N
1250	The Bridge on the River Kwai	1957	3.9	10774
1251	8½	1963	4.3	12375
1252	Chinatown	1974	4.2	22995
1253	The Day the Earth Stood Still	1951	3.8	8999
1254	The Treasure of the Sierra Madre	1948	4.1	6732
1255	Bad Taste	1987	0	0
1256	Duck Soup	1933	4.1	7416
1257	Better Off Dead...	1985	3.7	11561
1258	The Shining	1980	4	91362
1259	Stand by Me	1986	0	0
1260	M	1931	4.3	9191
1261	Evil Dead II	1987	3.8	30657
1262	The Great Escape	1963	0	0
1263	The Deer Hunter	1978	4.1	27513
1264	Diva	1981	4	1807
1265	Groundhog Day	1993	3.3	34921
1266	Unforgiven	1992	4	27203
1267	The Manchurian Candidate	1962	3.9	6006
1268	Pump Up the Volume	1990	3.4	5356
1269	Arsenic and Old Lace	1944	4	9161
1270	Back to the Future	1985	3.8	126816
1271	Fried Green Tomatoes	1991	3.7	24457
1272	Patton	1970	4	8522
1273	Down by Law	1986	4.3	6805
1274	Akira	1988	4	33398
1275	Highlander	1986	3.5	18748
1276	Cool Hand Luke	1967	4.1	17521
1277	Cyrano de Bergerac	1950	3.8	668
1278	Young Frankenstein	1974	3.8	37773
1279	Night on Earth	1991	4	5592
1280	Da hong deng long gao gao gua	1991	4.1	5193
1281	The Great Dictator	1940	4.2	16082
1282	Fantasia	1940	3.5	12184
1283	High Noon	1952	3.9	6074
1284	The Big Sleep	1946	4.1	7772
1285	Heathers	1989	3.7	17025
1286	Somewhere in Time	1980	3.9	7602
1287	Ben-Hur	1959	3.7	25817
1288	This Is Spinal Tap	1984	3.9	23608
1289	Koyaanisqatsi	1982	4.3	4109
1290	Some Kind of Wonderful	1987	3.5	7505
1291	Indiana Jones and the Last Crusade	1989	3.9	103952
1292	Being There	1979	4.1	6371
1293	Gandhi	1982	3.9	10562
1295	The Unbearable Lightness of Being	1988	3.9	5178
1296	A Room with a View	1985	3.9	6394
1297	Real Genius	1985	3.5	6720
1298	Pink Floyd The Wall	1982	0	0
1299	The Killing Fields	1984	4	6389
1300	Mitt liv som hund	1985	4.1	2751
1301	Forbidden Planet	1956	3.8	4780
1302	Field of Dreams	1989	3.4	16498
1303	The Man Who Would Be King	1975	4	3790
1304	Butch Cassidy and the Sundance Kid	1969	3.9	17396
1305	Paris, Texas	1984	4.2	6389
1306	Bis ans Ende der Welt	1991	4.1	1508
1307	When Harry Met Sally...	1989	3.5	47834
1310	Hype!	1996	3.9	430
1311	Santa with Muscles	1996	0	0
1312	Female Perversions	1996	3.1	264
1313	Mad Dog Time	1996	2.9	429
1314	Breathing Room	2008	0	0
1317	I'm Not Rappaport	1996	3.4	285
1318	Blue Juice	1995	3	1487
1320	Alien³	1992	3.1	30526
1321	An American Werewolf in London	1981	3.4	18421
1322	Amityville 1992: It's About Time	1992	0	0
1323	Amityville 3-D	1983	2.7	2070
1324	Amityville: Dollhouse	1996	0	0
1325	Amityville: A New Generation	1993	0	0
1326	Amityville II: The Possession	1982	2.9	3306
1327	The Amityville Horror	2005	3.2	31070
1328	The Amityville Curse	1990	0	0
1329	Blood for Dracula	1974	3.4	1432
1330	April Fool's Day	2008	0	0
1331	Audrey Rose	1977	0	0
1332	Believers	2007	0	0
1333	The Birds	1963	3.5	17449
1334	The Blob	1988	0	0
1335	Blood Beach	1980	0	0
1336	Body Parts	1991	2.6	958
1337	Invasion of the Body Snatchers	1956	3.6	3820
1339	Dracula	1931	3.6	8598
1340	Bride of Frankenstein	1935	3.7	4867
1341	Burnt Offerings	1976	3.1	927
1342	Candyman	1992	3	12889
1343	Cape Fear	1991	3.4	13943
1344	Cape Fear	1991	3.4	13943
1345	Carrie	1976	3.3	23161
1346	Cat People	1982	3	2400
1347	A Nightmare on Elm Street	1984	3.5	57452
1348	Nosferatu, eine Symphonie des Grauens	1922	3.9	11264
1349	Nosferatu a Venezia	1988	0	0
1350	The Omen	1976	3.5	17016
1351	Blood and Wine	1996	3	951
1352	Albino Alligator	1996	3	1198
1353	The Mirror Has Two Faces	1996	3.5	2549
1354	Breaking the Waves	1996	4.1	7949
1355	Nochnoy dozor	2004	3.3	19774
1356	Star Trek: First Contact	1996	3.5	20013
1357	Shine	1996	3.8	6087
1358	Sling Blade	1996	3.9	10557
1359	Jingle All the Way	1996	2.6	10937
1361	Paradise Lost: The Child Murders at Robin Hood Hills	1996	4.1	1701
1363	The Preacher's Wife	1996	2.9	3793
1364	Kjærlighetens kjøtere	1995	0	0
1365	Ridicule	1996	3.8	979
1366	The Crucible	1996	3.2	4752
1367	One Hundred and One Dalmatians	1961	3.3	29711
1369	J'ai pas sommeil	1994	3.4	283
1370	Die Hard	1988	3.9	99625
1371	Star Trek: The Motion Picture	1979	3.1	14598
1372	Star Trek VI: The Undiscovered Country	1991	3.5	13463
1373	Star Trek V: The Final Frontier	1989	2.8	11133
1374	Star Trek: The Wrath of Khan	1982	3.7	18490
1375	Star Trek III: The Search for Spock	1984	3.3	13649
1376	Star Trek IV: The Voyage Home	1986	3.5	14361
1377	Batman Returns	1992	3.3	65412
1378	Young Guns	1988	3.5	11858
1379	Young Guns II	1990	3.2	7476
1380	Grease	1978	3.7	176349
1381	Grease	1978	3.7	176349
1382	Marked for Death	1990	0	0
1383	Adrenalin: Fear the Rush	1996	2.7	684
1384	The Substance of Fire	1996	3	189
1385	Under Siege	1992	3	9661
1386	Terror in a Texas Town	1958	0	0
1387	Jaws	1975	3.5	63534
1388	Jaws	1975	3.5	63534
1389	Jaws 3-D	1983	2.5	15576
1390	My Fellow Americans	1996	3.2	1831
1391	Mars Attacks!	1996	2.8	24991
1392	Citizen Ruth	1996	3.5	998
1393	Jerry Maguire	1996	3.3	32601
1394	Raising Arizona	1987	3.6	19379
1395	Tin Men	1987	3.1	778
1396	Sneakers	1992	3.4	6830
1397	Bastard Out of Carolina	1996	0	0
1398	In Love and War	1996	3	2942
1399	Marvin's Room	1996	3.2	4558
1401	Ghosts of Mississippi	1996	3.4	1916
1404	Night Falls on Manhattan	1996	3.2	471
1405	Beavis and Butt-Head Do America	1996	3	19512
1406	La cérémonie	1995	3.9	747
1407	Scream	1996	3.2	50339
1408	The Last of the Mohicans	1992	3.6	34073
1409	Michael Clayton	2007	3.6	123924
1410	The Evening Star	1996	3.2	1029
1411	Hamlet	1996	3.8	5816
1412	Some Mother's Son	1996	4	520
1413	The Whole Wide World	1996	3.6	707
1414	The Mother	2003	3.4	862
1415	Les voleurs	1996	3.4	257
1416	Evita	1996	3.1	8855
1417	The Portrait of a Lady	1996	3.2	2438
1419	Walkabout	1971	3.9	1862
1420	Message to Love: The Isle of Wight Festival	1997	0	0
1421	The Grateful Dead	1977	0	0
1422	Murder at 1600	1997	2.9	4012
1423	Hearts and Minds	1974	0	0
1425	Fierce Creatures	1997	3.1	3023
1426	Zeus and Roxanne	1997	2.9	1549
1427	Turbulence	1997	2.5	718
1428	Angel Baby	1995	\N	\N
1429	Ging chaat goo si 4: Ji gaan daan yam mo	1996	3	4216
1430	Underworld	2003	3.6	101467
1431	Beverly Hills Ninja	1997	2.8	13679
1432	Metro	1997	2.6	2757
1433	The Time Machine	2002	2.7	10389
